20105,19,06,20,24,14,22,01
20104,04,10,27,16,08,29,09
20103,09,32,04,22,28,10,08
20102,29,09,25,10,19,26,08
20101,28,25,10,17,24,30,15
20100,07,15,01,16,23,20,07
20099,05,06,30,15,12,11,12
20098,06,33,08,11,25,22,02
20097,08,30,26,25,21,02,10
20096,26,27,20,32,23,01,15
20095,26,09,03,17,20,16,02
20094,31,29,17,27,10,15,08
20093,04,19,15,10,05,13,15
20092,18,12,01,24,06,22,03
20091,19,11,12,09,16,01,16
20090,31,26,23,02,32,21,06
20089,21,30,16,02,29,14,10
20088,26,12,29,01,30,06,12
20087,33,23,15,20,25,11,10
20086,24,02,27,06,15,04,06
20085,19,01,24,02,09,05,16
20084,07,03,17,16,23,30,07
20083,01,31,26,30,19,25,12
20082,11,30,21,17,02,08,09
20081,01,13,14,05,27,33,15
20080,18,33,31,14,15,22,01
20079,20,21,12,22,29,05,14
20078,16,11,21,32,14,03,04
20077,03,21,27,25,10,16,12
20076,10,18,27,16,15,20,06
20075,30,11,13,03,20,24,16
20074,04,19,09,33,08,13,12
20073,29,05,13,07,27,11,03
20072,10,26,17,15,06,08,04
20071,12,09,22,23,11,13,08
20070,04,21,02,01,06,19,15
20069,03,09,13,18,10,26,04
20068,26,12,32,21,16,27,10
20067,23,04,30,09,07,27,08
20066,17,26,28,09,13,02,07
20065,23,21,15,26,09,18,08
20064,03,32,21,01,27,07,01
20063,29,15,12,22,16,32,14
20062,22,17,10,26,27,14,05
20061,27,31,24,26,17,08,04
20060,05,14,09,24,30,20,08
20059,10,25,17,04,02,22,14
20058,11,01,03,12,26,19,07
20057,14,26,23,09,21,32,03
20056,31,08,05,02,12,26,14
20055,05,23,07,01,28,30,12
20054,31,25,03,26,10,19,02
20053,14,16,32,15,33,02,01
20052,29,13,33,02,32,08,15
20051,03,08,06,28,11,19,08
20050,09,04,32,17,20,33,15
20049,22,01,12,18,09,07,04
20048,30,32,23,18,14,12,02
20047,32,10,28,19,17,04,01
20046,26,32,27,13,25,19,08
20045,33,02,03,22,21,15,16
20044,08,24,17,07,16,19,07
20043,24,30,01,11,25,27,07
20042,07,02,31,11,14,06,03
20041,22,07,25,06,24,16,13
20040,19,12,06,21,16,01,04
20039,29,02,16,10,09,11,02
20038,24,01,18,23,06,07,15
20037,01,17,24,04,13,11,15
20036,22,32,09,07,16,24,06
20035,14,25,33,28,10,24,11
20034,32,08,16,26,02,15,03
20033,12,07,10,32,21,31,01
20032,15,13,14,03,11,26,13
20031,09,16,05,15,02,27,09
20030,18,30,29,17,21,32,03
20029,12,01,18,20,30,32,05
20028,32,15,05,06,18,26,08
20027,25,14,24,12,28,13,06
20026,31,19,01,09,04,18,06
20025,15,20,29,01,09,10,02
20024,10,28,13,27,31,29,08
20023,30,33,04,20,05,21,08
20022,10,20,02,22,25,30,02
20021,16,27,02,14,31,06,07
20020,13,01,09,06,15,22,14
20019,28,19,27,33,30,15,03
20018,07,05,11,17,22,08,13
20017,07,27,15,04,20,02,04
20016,17,08,24,06,05,27,07
20015,09,08,30,22,24,33,01
20014,12,02,08,10,07,16,07
20013,08,20,30,02,21,10,14
20012,31,14,23,04,26,13,09
20011,07,05,04,29,17,18,01
20010,14,22,32,11,31,27,09
20009,08,06,14,19,26,03,12
20008,10,01,11,06,28,04,16
20007,17,25,20,12,31,05,10
20006,10,04,05,16,03,32,09
20005,22,11,26,32,16,17,04
20004,27,15,02,32,17,33,03
20003,09,30,32,17,26,29,03
20002,29,15,14,04,16,09,11
20001,15,26,02,29,30,23,02
19151,18,02,26,06,09,24,14
19150,22,02,14,27,29,09,02
19149,06,27,28,31,01,33,07
19148,26,10,09,13,27,20,08
19147,23,12,27,01,14,09,12
19146,12,10,01,30,04,32,14
19145,13,08,17,01,18,19,16
19144,02,30,19,15,12,27,03
19143,32,13,05,26,15,16,09
19142,24,27,29,08,33,14,09
19141,33,17,13,15,10,14,14
19140,11,09,04,22,02,14,05
19139,33,08,20,23,30,14,11
19138,06,32,31,30,02,12,11
19137,31,23,07,10,19,13,06
19136,29,33,15,12,17,14,12
19135,27,06,11,10,33,03,03
19134,30,22,06,01,04,29,03
19133,07,03,16,24,31,21,07
19132,19,04,11,06,14,33,07
19131,24,09,31,17,19,20,04
19130,09,32,11,01,24,07,16
19129,15,03,04,07,26,09,07
19128,16,03,12,17,08,19,08
19127,02,07,24,12,17,06,10
19126,14,17,33,02,29,32,16
19125,29,27,02,12,26,11,03
19124,32,09,31,33,04,30,01
19123,06,17,02,28,08,30,06
19122,04,21,19,10,15,23,02
19121,31,21,02,30,06,15,02
19120,31,10,32,33,12,27,03
19119,04,22,26,24,20,33,07
19118,15,25,12,31,28,14,04
19117,05,33,11,28,03,32,01
19116,33,09,13,08,16,01,01
19115,11,14,29,15,10,04,05
19114,11,12,30,09,04,02,01
19113,01,25,33,19,05,21,15
19112,03,17,23,14,27,12,01
19111,22,24,20,33,07,18,01
19110,28,26,18,22,01,27,08
19109,28,07,06,17,31,03,10
19108,19,32,13,25,22,07,13
19107,06,08,02,32,23,27,02
19106,22,14,33,30,27,02,14
19105,17,33,26,13,15,02,01
19104,24,01,16,05,17,18,10
19103,21,27,14,04,29,12,12
19102,03,32,16,08,20,12,12
19101,21,31,01,09,04,33,05
19100,01,30,32,04,13,12,08
19099,22,23,30,14,27,07,08
19098,14,11,03,12,17,26,09
19097,18,03,25,05,31,24,09
19096,27,18,07,05,12,32,11
19095,14,28,02,05,19,21,01
19094,10,27,12,05,19,18,06
19093,22,08,05,20,09,07,02
19092,33,27,32,09,28,17,08
19091,24,21,32,10,29,07,11
19090,08,02,06,14,03,22,04
19089,02,14,20,04,16,22,11
19088,21,29,14,15,23,13,13
19087,07,21,30,04,09,05,04
19086,26,31,22,24,28,16,06
19085,01,04,18,29,24,14,04
19084,04,27,14,20,08,18,03
19083,06,31,15,28,26,17,03
19082,19,28,22,07,16,24,02
19081,27,32,05,31,24,29,10
19080,03,06,08,32,24,20,07
19079,01,31,09,03,19,06,16
19078,01,29,27,33,31,17,12
19077,22,11,18,13,21,09,15
19076,12,20,15,29,32,19,14
19075,33,20,05,08,31,22,03
19074,33,29,21,12,31,27,04
19073,12,18,16,01,02,06,08
19072,13,09,22,30,15,02,15
19071,29,08,01,24,19,30,04
19070,18,15,19,32,24,06,09
19069,21,11,06,25,19,16,01
19068,20,26,33,24,03,14,10
19067,04,08,33,06,30,11,11
19066,14,20,17,22,01,32,04
19065,06,15,26,20,11,09,10
19064,25,20,33,12,24,30,12
19063,01,14,29,22,31,19,16
19062,30,07,26,16,23,13,01
19061,27,17,19,24,03,31,12
19060,14,20,03,27,23,04,01
19059,09,05,18,16,04,07,06
19058,07,12,08,27,21,23,12
19057,18,04,13,05,06,08,16
19056,19,21,14,13,17,29,01
19055,31,06,01,19,15,11,10
19054,15,26,07,10,24,11,11
19053,22,31,16,04,25,29,08
19052,09,03,16,19,06,13,16
19051,10,15,09,28,08,13,09
19050,04,10,11,21,06,23,02
19049,23,13,03,28,22,10,15
19048,29,18,03,07,10,12,10
19047,18,25,03,11,30,33,14
19046,02,16,12,32,25,22,06
19045,31,01,27,06,17,19,14
19044,23,16,17,29,14,06,07
19043,01,13,32,06,12,24,13
19042,22,25,26,15,19,17,04
19041,26,13,02,24,09,23,16
19040,23,05,09,18,31,06,11
19039,07,27,11,32,06,14,08
19038,21,30,12,09,27,29,05
19037,18,01,14,25,07,12,10
19036,23,10,13,02,32,16,08
19035,01,09,05,20,10,07,16
19034,11,09,26,24,22,15,03
19033,15,21,29,23,19,09,15
19032,13,08,33,28,09,04,04
19031,18,21,15,13,03,33,16
19030,10,04,22,05,12,07,16
19029,32,17,33,23,08,11,10
19028,29,30,26,04,22,19,11
19027,06,10,11,08,02,17,13
19026,27,03,19,13,15,20,14
19025,21,33,15,16,27,30,04
19024,23,29,28,08,25,01,10
19023,10,31,14,01,15,18,13
19022,30,21,33,03,11,07,07
19021,08,05,07,27,02,20,04
19020,12,02,27,28,13,23,12
19019,11,25,03,17,18,24,06
19018,19,32,18,04,26,11,04
19017,24,05,04,30,28,33,09
19016,11,05,09,07,25,19,05
19015,15,31,24,20,16,11,04
19014,19,14,01,02,33,03,03
19013,05,07,16,18,21,14,01
19012,33,07,23,31,10,21,14
19011,19,13,30,10,24,21,07
19010,11,08,02,30,05,04,02
19009,22,31,01,10,07,32,15
19008,28,32,13,02,06,09,12
19007,15,23,06,14,10,19,15
19006,01,10,19,26,28,05,12
19005,28,22,31,32,21,26,07
19004,08,26,32,16,12,19,03
19003,20,21,22,17,13,27,01
19002,18,06,04,08,05,09,11
19001,32,33,13,15,06,10,15
18153,17,07,23,25,01,31,11
18152,14,04,23,29,16,28,03
18151,19,29,26,15,05,25,15
18150,15,31,19,08,20,06,05
18149,01,08,07,24,10,12,01
18148,18,21,19,03,06,31,01
18147,30,03,27,23,17,15,11
18146,17,10,29,18,11,02,16
18145,23,25,22,03,13,09,06
18144,13,20,27,17,08,18,13
18143,32,28,04,15,06,33,14
18142,05,11,28,10,08,27,11
18141,18,16,14,33,11,24,04
18140,25,15,22,28,20,01,14
18139,23,32,31,20,11,18,15
18138,32,25,10,01,30,27,09
18137,23,20,11,15,05,03,09
18136,15,26,10,12,25,27,14
18135,01,29,06,10,03,11,16
18134,31,03,33,32,16,18,12
18133,12,18,11,04,32,02,13
18132,15,09,01,10,02,22,06
18131,33,31,21,22,24,32,01
18130,05,24,28,12,17,18,12
18129,04,18,19,06,02,16,16
18128,08,07,06,23,19,22,02
18127,05,11,07,15,02,06,12
18126,14,09,22,06,08,01,05
18125,11,32,03,14,10,15,02
18124,09,13,22,19,14,25,02
18123,27,31,13,21,24,32,01
18122,32,05,30,22,20,07,10
18121,25,14,19,06,23,08,11
18120,33,04,03,26,27,18,01
18119,25,16,13,03,27,14,12
18118,31,08,22,12,27,21,09
18117,08,15,17,25,23,11,05
18116,17,22,05,14,23,28,15
18115,26,01,24,29,13,19,11
18114,01,16,20,15,07,27,14
18113,09,16,01,06,26,25,09
18112,18,26,08,31,25,05,04
18111,14,24,28,07,01,25,08
18110,11,13,23,21,22,16,02
18109,31,23,11,10,33,18,15
18108,26,30,13,05,18,21,02
18107,12,20,02,01,22,05,01
18106,19,18,26,24,04,25,10
18105,25,13,18,04,05,19,01
18104,25,06,03,02,29,19,01
18103,22,15,23,02,09,24,16
18102,21,06,11,28,02,19,05
18101,29,33,01,03,14,26,09
18100,02,15,29,14,11,33,02
18099,03,32,14,08,07,25,06
18098,11,10,29,32,20,06,13
18097,25,17,28,02,01,20,13
18096,32,05,28,09,01,20,12
18095,26,12,21,10,33,11,09
18094,07,30,16,20,24,04,05
18093,21,18,29,33,04,20,07
18092,10,19,16,06,24,33,16
18091,13,25,06,11,32,17,07
18090,04,10,01,23,02,14,07
18089,06,27,18,12,09,14,14
18088,29,30,03,12,05,32,14
18087,01,31,05,18,16,10,03
18086,21,07,23,17,02,26,16
18085,10,30,04,26,33,25,06
18084,06,22,24,08,12,05,03
18083,33,04,32,18,09,21,03
18082,20,22,14,24,12,06,09
18081,26,02,20,12,16,01,03
18080,33,20,04,13,07,29,03
18079,17,15,29,22,24,14,13
18078,10,18,03,30,14,17,12
18077,05,24,20,15,09,02,10
18076,30,03,29,15,07,08,13
18075,09,22,13,24,07,12,11
18074,30,27,09,20,11,14,09
18073,09,23,02,15,16,14,10
18072,16,22,25,19,11,30,08
18071,13,16,05,06,19,02,03
18070,04,19,16,27,09,15,10
18069,23,06,31,19,13,17,12
18068,08,10,17,30,20,27,01
18067,12,09,01,18,15,04,05
18066,22,16,17,19,09,26,10
18065,06,01,28,04,33,14,01
18064,11,21,05,17,10,02,05
18063,05,16,10,25,20,06,12
18062,19,24,33,02,25,18,11
18061,10,18,23,11,09,12,07
18060,13,08,31,25,04,30,10
18059,22,06,04,32,13,08,11
18058,07,16,13,31,12,26,07
18057,19,15,20,17,30,05,13
18056,20,03,06,21,01,26,01
18055,07,09,22,26,12,10,07
18054,33,04,06,22,18,25,16
18053,11,27,04,14,10,01,06
18052,06,03,15,09,05,32,14
18051,27,31,05,20,23,07,04
18050,04,02,01,10,18,19,07
18049,19,03,01,11,04,23,02
18048,31,25,20,12,30,01,02
18047,07,25,12,06,22,16,07
18046,10,18,14,20,13,31,03
18045,04,30,06,25,03,26,01
18044,09,30,27,17,12,05,06
18043,21,04,06,08,01,24,07
18042,31,21,28,06,29,10,12
18041,23,08,07,24,20,32,13
18040,18,03,08,23,01,13,16
18039,32,12,19,08,18,23,03
18038,23,24,29,15,28,25,09
18037,30,08,01,07,06,27,10
18036,24,28,08,26,33,17,04
18035,10,07,23,17,11,28,15
18034,23,05,22,11,26,01,15
18033,33,20,04,19,28,22,06
18032,25,22,23,21,32,24,06
18031,19,16,30,27,18,02,14
18030,13,14,20,33,25,21,07
18029,02,22,09,14,25,01,05
18028,08,03,18,11,14,23,16
18027,28,07,14,09,18,02,05
18026,04,07,26,12,14,32,04
18025,25,13,04,21,16,19,14
18024,32,11,26,19,31,22,02
18023,16,29,26,12,15,21,16
18022,14,22,19,21,07,23,03
18021,04,11,28,06,23,03,14
18020,10,30,14,06,09,28,05
18019,21,16,23,11,03,12,09
18018,27,02,25,13,18,12,07
18017,06,30,03,11,26,32,12
18016,27,11,25,12,18,01,16
18015,11,26,21,15,20,33,15
18014,09,20,31,28,12,24,07
18013,08,13,33,15,22,06,06
18012,12,19,26,11,28,13,12
18011,27,10,03,21,23,33,11
18010,21,22,08,17,01,20,03
18009,10,17,26,23,05,32,07
18008,05,09,17,12,10,19,13
18007,31,20,13,25,27,14,12
18006,09,29,17,07,08,02,11
18005,31,20,21,02,33,28,06
18004,31,18,30,26,14,19,11
18003,16,31,20,01,14,17,04
18002,07,33,18,24,31,29,16
18001,28,11,26,01,31,08,04
17154,15,05,18,13,26,09,05
17153,13,11,07,18,19,12,16
17152,29,26,23,10,06,25,05
17151,09,07,27,02,11,05,16
17150,20,23,19,14,21,06,08
17149,30,20,05,08,27,15,13
17148,07,32,11,14,04,29,12
17147,25,31,07,20,03,21,14
17146,01,25,27,26,33,19,10
17145,17,12,28,06,25,02,12
17144,16,14,32,03,20,31,09
17143,14,06,29,20,04,09,14
17142,23,13,14,18,08,33,06
17141,07,06,11,13,01,15,05
17140,28,21,22,25,29,30,08
17139,28,14,24,02,20,32,16
17138,28,01,24,17,32,33,02
17137,26,10,23,31,05,20,03
17136,03,10,18,07,24,21,12
17135,07,14,18,06,01,26,16
17134,28,05,04,11,14,32,04
17133,30,23,18,15,17,06,11
17132,09,13,05,02,03,28,11
17131,07,27,10,01,11,26,11
17130,31,13,05,23,25,14,02
17129,14,33,09,21,06,05,02
17128,22,29,02,31,13,06,08
17127,21,24,14,27,32,15,12
17126,21,01,27,30,16,17,16
17125,25,23,14,01,29,30,03
17124,28,26,02,06,29,11,03
17123,06,31,04,21,11,05,10
17122,22,21,27,24,20,11,15
17121,32,19,22,18,24,11,07
17120,10,19,08,23,28,15,16
17119,31,09,25,26,21,16,14
17118,22,33,09,30,15,08,16
17117,11,08,02,01,14,21,09
17116,14,30,22,32,02,20,02
17115,11,04,31,25,10,30,01
17114,06,12,15,13,18,26,13
17113,29,06,04,33,16,27,05
17112,23,16,22,10,03,14,11
17111,19,10,05,32,17,29,12
17110,12,19,15,23,01,03,14
17109,21,16,08,14,18,23,16
17108,17,14,15,20,07,12,01
17107,32,30,08,09,15,17,06
17106,31,20,25,12,15,27,02
17105,03,12,06,25,07,26,07
17104,01,14,23,30,20,15,14
17103,25,31,33,01,21,23,01
17102,10,14,04,20,18,08,11
17101,11,28,01,32,04,31,16
17100,23,04,07,18,24,08,02
17099,06,05,16,28,29,02,04
17098,04,27,22,30,33,19,01
17097,18,10,30,31,19,05,03
17096,12,19,02,06,29,11,06
17095,22,09,19,12,29,10,16
17094,31,28,08,11,19,13,06
17093,22,07,27,09,15,08,12
17092,29,10,33,18,19,32,09
17091,07,10,28,05,23,29,03
17090,33,16,22,10,01,07,09
17089,16,11,12,13,23,25,12
17088,22,18,07,29,23,09,06
17087,28,03,19,14,13,06,06
17086,05,06,13,03,22,20,07
17085,01,25,30,06,05,16,09
17084,11,05,01,22,24,20,02
17083,08,14,24,20,03,26,12
17082,14,21,18,28,29,25,10
17081,03,14,05,30,26,25,05
17080,24,12,16,01,22,20,08
17079,03,27,23,14,07,25,08
17078,18,24,22,07,05,19,16
17077,22,17,02,01,04,15,14
17076,04,01,08,15,14,09,13
17075,19,01,06,03,29,21,07
17074,06,23,16,31,30,02,02
17073,06,16,03,23,26,30,14
17072,23,11,26,30,06,14,02
17071,02,31,03,32,06,14,03
17070,25,01,22,06,14,26,12
17069,11,31,02,29,23,12,05
17068,02,30,22,10,31,06,15
17067,01,29,03,10,04,18,04
17066,26,01,04,17,06,19,03
17065,02,08,10,12,05,21,07
17064,16,10,24,02,28,22,15
17063,12,25,22,31,20,16,04
17062,26,31,22,24,07,01,10
17061,06,20,12,26,07,27,11
17060,26,10,13,24,05,31,04
17059,15,25,09,19,08,04,09
17058,01,09,28,22,32,13,11
17057,18,31,30,20,22,23,16
17056,13,21,14,18,19,28,06
17055,12,24,13,20,31,07,05
17054,09,02,33,28,23,03,08
17053,15,04,09,31,29,11,06
17052,31,08,18,24,07,29,07
17051,09,15,24,02,05,25,11
17050,27,12,20,29,10,24,07
17049,14,08,15,29,01,20,10
17048,09,14,15,19,05,08,07
17047,33,10,08,32,05,02,02
17046,04,13,26,32,23,14,10
17045,16,25,07,21,05,20,05
17044,08,31,16,19,32,21,06
17043,08,13,23,16,27,31,08
17042,23,02,07,04,10,01,04
17041,13,27,22,04,15,10,04
17040,33,28,19,23,29,15,04
17039,02,12,04,17,24,14,15
17038,01,04,13,08,24,27,05
17037,25,11,30,20,22,15,05
17036,10,24,02,27,01,05,15
17035,28,01,32,06,24,14,12
17034,19,32,04,08,33,07,13
17033,30,23,05,07,15,20,15
17032,24,27,31,15,05,08,11
17031,26,10,06,27,29,16,03
17030,09,23,30,07,01,20,02
17029,25,23,30,02,15,21,10
17028,07,08,12,30,13,22,09
17027,11,30,27,02,14,04,05
17026,30,19,10,03,12,27,08
17025,15,02,22,17,16,32,07
17024,25,21,09,29,31,26,13
17023,03,04,22,18,01,11,14
17022,16,18,06,15,02,32,15
17021,05,10,33,02,22,32,09
17020,31,12,04,08,33,10,10
17019,25,04,12,06,23,08,08
17018,01,31,25,02,17,03,09
17017,10,03,08,07,22,23,12
17016,08,29,27,05,16,22,02
17015,08,01,32,09,17,14,01
17014,18,06,20,31,23,08,13
17013,28,31,33,08,11,29,06
17012,11,16,24,10,15,14,07
17011,26,10,29,23,12,11,16
17010,28,05,30,25,08,19,07
17009,02,08,29,09,15,06,14
17008,28,13,15,07,29,27,13
17007,26,33,02,04,24,05,15
17006,26,29,04,02,08,33,08
17005,11,12,23,06,30,22,05
17004,30,27,05,17,13,26,07
17003,01,27,15,32,08,04,16
17002,24,32,23,19,25,15,03
17001,26,09,20,25,14,11,15
16153,09,16,25,07,29,24,06
16152,08,09,20,22,16,02,07
16151,11,06,20,22,16,33,07
16150,21,04,09,02,05,13,05
16149,32,26,23,20,03,33,07
16148,20,01,26,11,30,02,14
16147,14,28,31,32,18,04,12
16146,03,15,17,07,16,23,10
16145,01,03,07,12,19,20,06
16144,27,10,04,12,33,32,05
16143,09,06,24,23,25,33,13
16142,21,30,10,23,01,17,12
16141,24,21,04,17,13,15,15
16140,32,26,02,17,01,05,10
16139,28,19,26,30,06,01,03
16138,07,20,24,30,25,16,07
16137,32,15,10,06,01,09,14
16136,10,27,02,29,20,07,03
16135,33,20,02,08,18,10,12
16134,33,18,13,11,12,14,13
16133,15,22,21,27,33,16,15
16132,28,05,08,19,27,13,07
16131,19,18,25,27,10,04,02
16130,23,17,27,21,03,28,01
16129,33,06,08,31,05,21,14
16128,11,09,27,26,04,17,13
16127,17,12,07,29,31,26,16
16126,12,18,06,02,19,17,10
16125,01,08,06,30,20,27,03
16124,32,21,09,15,27,24,10
16123,09,20,12,27,14,07,16
16122,15,28,23,29,22,24,08
16121,28,23,02,10,25,03,09
16120,06,21,28,25,02,05,09
16119,09,32,30,21,19,31,04
16118,14,33,31,23,09,22,14
16117,17,14,10,28,33,03,02
16116,20,07,27,23,18,31,13
16115,22,27,20,26,08,06,09
16114,16,22,29,05,20,27,09
16113,11,26,01,16,17,20,14
16112,15,12,25,06,18,14,12
16111,15,14,04,32,07,02,04
16110,32,28,05,31,07,33,08
16109,11,16,15,33,09,27,05
16108,03,07,26,19,02,08,16
16107,11,26,32,18,27,06,01
16106,13,04,30,22,05,25,04
16105,08,27,28,31,19,10,16
16104,09,18,30,11,31,05,04
16103,27,13,24,19,01,05,11
16102,10,30,05,14,08,17,13
16101,33,24,19,03,32,01,01
16100,23,03,10,22,29,27,04
16099,01,11,33,21,27,23,06
16098,02,32,08,29,25,31,06
16097,28,13,25,26,31,06,01
16096,06,14,21,22,24,13,16
16095,12,01,09,18,05,32,12
16094,07,06,31,18,10,12,10
16093,06,25,17,09,27,15,09
16092,02,23,13,24,29,15,06
16091,22,14,04,23,28,08,07
16090,26,02,21,20,13,17,07
16089,31,01,14,30,32,03,08
16088,14,33,25,03,16,18,15
16087,14,11,10,03,02,21,12
16086,12,10,32,11,15,09,05
16085,25,12,19,20,21,01,16
16084,24,02,18,12,04,26,05
16083,30,09,17,31,16,24,04
16082,20,15,12,17,06,14,09
16081,15,02,30,25,32,06,07
16080,17,24,25,16,32,01,14
16079,10,12,24,28,01,03,02
16078,04,02,29,23,26,08,02
16077,29,19,17,09,20,01,10
16076,08,22,30,32,13,07,01
16075,29,06,16,01,03,32,07
16074,11,10,12,06,20,25,12
16073,12,11,16,09,15,20,13
16072,25,19,05,16,24,22,02
16071,29,28,21,26,19,32,01
16070,06,03,11,29,23,18,01
16069,11,21,27,20,10,08,11
16068,28,19,08,23,31,32,01
16067,09,18,31,13,27,20,04
16066,13,07,20,03,18,19,05
16065,13,26,16,27,22,25,14
16064,26,12,19,17,03,14,03
16063,28,18,17,23,32,16,07
16062,19,21,12,18,13,15,09
16061,05,20,06,32,18,08,08
16060,05,22,29,04,26,32,08
16059,28,04,25,20,11,12,15
16058,18,03,05,20,24,32,11
16057,26,19,23,22,12,07,11
16056,18,11,03,16,04,08,14
16055,16,10,22,26,05,06,11
16054,16,11,28,19,32,06,04
16053,08,31,29,10,12,02,01
16052,13,28,19,01,24,06,16
16051,33,09,15,01,04,02,12
16050,28,29,09,24,12,30,02
16049,08,13,06,14,22,27,10
16048,15,08,13,14,03,30,04
16047,05,08,22,02,17,15,16
16046,30,25,20,26,07,27,14
16045,04,32,17,09,30,12,03
16044,10,30,03,12,18,01,01
16043,30,26,20,33,05,14,12
16042,17,31,07,23,26,14,09
16041,18,21,12,22,24,17,04
16040,23,19,20,03,13,26,03
16039,07,01,19,18,27,03,16
16038,12,22,13,29,03,28,03
16037,31,33,32,06,15,26,16
16036,20,22,04,07,03,09,03
16035,19,29,13,04,26,20,11
16034,15,28,21,22,03,23,15
16033,06,17,20,18,29,27,15
16032,14,15,08,27,21,12,15
16031,03,10,19,08,33,26,03
16030,22,14,19,25,10,29,12
16029,18,20,21,27,12,15,15
16028,25,29,21,12,06,08,01
16027,11,15,13,17,19,31,05
16026,30,09,12,04,28,33,01
16025,11,04,30,12,24,17,12
16024,02,05,07,31,14,18,13
16023,03,29,25,06,10,19,07
16022,23,22,30,19,04,09,07
16021,13,11,22,26,24,09,05
16020,01,12,22,10,02,24,10
16019,06,17,13,16,30,23,10
16018,14,17,13,21,25,12,04
16017,20,08,30,05,22,06,05
16016,22,20,01,25,26,24,16
16015,26,22,25,14,01,02,07
16014,02,10,27,20,08,18,07
16013,21,22,31,07,26,12,01
16012,32,12,16,07,14,27,15
16011,22,29,10,03,08,15,12
16010,12,14,02,04,25,19,06
16009,27,14,24,25,32,10,04
16008,29,33,15,02,32,24,02
16007,12,20,14,27,29,05,06
16006,31,16,28,18,20,13,12
16005,20,31,11,14,18,33,14
16004,08,22,10,17,25,33,12
16003,10,14,26,28,23,01,01
16002,09,14,30,17,24,20,16
16001,18,22,20,16,13,06,13
15154,25,11,18,07,15,09,07
15153,11,15,27,08,29,22,03
15152,18,32,11,19,21,29,12
15151,32,05,06,31,23,08,11
15150,08,01,03,31,11,29,13
15149,09,21,33,10,22,20,09
15148,14,09,27,26,13,22,07
15147,23,30,08,09,16,24,05
15146,17,28,16,30,32,21,15
15145,08,07,19,24,15,20,13
15144,07,32,15,04,28,01,16
15143,20,15,19,13,21,32,04
15142,22,13,17,20,19,25,11
15141,28,25,03,08,19,27,02
15140,28,30,29,20,06,31,12
15139,13,18,25,01,10,27,09
15138,08,01,24,16,19,02,11
15137,27,31,28,14,22,23,12
15136,05,28,12,02,29,23,01
15135,14,18,01,26,32,12,07
15134,14,19,27,05,31,02,04
15133,24,03,02,20,22,13,15
15132,03,28,11,05,30,33,01
15131,10,22,13,26,19,12,03
15130,15,17,06,22,14,16,10
15129,05,08,16,27,11,18,04
15128,08,11,22,01,28,03,06
15127,22,07,19,27,33,10,06
15126,23,10,29,15,20,11,12
15125,27,30,13,33,22,05,10
15124,03,27,02,05,18,12,01
15123,22,05,28,09,12,08,07
15122,22,05,16,25,11,07,07
15121,03,21,20,01,29,28,12
15120,21,24,29,16,27,26,16
15119,31,23,18,02,10,08,08
15118,21,01,23,31,11,04,12
15117,11,04,26,12,32,18,12
15116,23,15,04,26,06,28,11
15115,07,01,32,24,14,08,03
15114,13,21,26,04,07,09,01
15113,27,07,05,19,01,08,12
15112,03,27,10,19,20,01,11
15111,20,16,14,30,08,18,12
15110,16,05,22,07,23,17,04
15109,33,16,09,01,32,08,13
15108,02,24,12,27,22,19,15
15107,07,18,21,25,16,14,08
15106,31,32,03,04,01,23,13
15105,10,09,26,19,16,20,12
15104,23,21,09,18,26,25,01
15103,30,32,08,06,13,26,14
15102,07,14,12,23,09,21,06
15101,22,16,29,28,24,08,05
15100,19,21,03,11,17,02,08
15099,07,14,22,11,06,10,09
15098,26,09,13,27,33,06,01
15097,14,27,20,12,09,26,04
15096,31,23,24,16,17,06,07
15095,30,28,31,04,15,21,04
15094,16,06,17,04,13,01,10
15093,31,01,25,21,13,03,08
15092,27,26,09,19,21,15,01
15091,17,22,07,05,19,31,11
15090,12,33,22,10,25,14,15
15089,28,14,29,19,12,27,01
15088,02,12,29,31,20,24,09
15087,20,15,09,28,19,16,11
15086,06,05,18,16,08,22,12
15085,25,08,02,28,27,29,05
15084,29,28,15,20,22,18,15
15083,18,07,06,32,16,29,05
15082,14,09,02,28,30,08,07
15081,31,28,13,22,20,26,13
15080,30,14,25,17,27,28,02
15079,15,09,32,14,20,26,11
15078,22,07,26,29,03,20,02
15077,27,06,13,08,10,01,16
15076,01,09,27,10,19,23,09
15075,06,19,32,13,21,11,04
15074,21,29,04,26,25,07,08
15073,02,27,26,01,22,17,04
15072,01,31,05,20,03,21,05
15071,28,29,08,18,20,31,08
15070,29,07,19,21,13,01,15
15069,23,17,18,30,13,01,15
15068,27,15,06,21,26,18,10
15067,05,24,25,31,02,08,14
15066,17,08,11,28,05,24,16
15065,29,26,08,14,10,19,12
15064,14,27,23,12,11,17,01
15063,07,09,16,32,22,01,12
15062,18,26,14,15,09,21,16
15061,18,26,06,32,22,33,04
15060,18,01,27,31,32,03,13
15059,25,06,16,02,32,09,14
15058,10,18,02,20,09,19,15
15057,25,24,32,20,09,26,04
15056,01,08,18,20,16,07,14
15055,19,10,18,01,28,15,02
15054,22,01,10,26,07,02,07
15053,32,07,17,03,33,22,10
15052,25,04,16,26,11,02,12
15051,32,04,24,26,10,28,09
15050,17,12,16,03,09,31,04
15049,23,17,07,20,12,14,05
15048,27,22,16,13,17,25,10
